text,label
ㅋㅋㅋㅋㅋ 너 웃기네. 존나 용접공이냐? 잘가 병신아.,1
ㅋㅋㅋㅋㅋ 너 용접공이냐? 존나 웃기네. 잘가 병신아.,1
와우,0
인생조진거임ㅋㅋ 똥양인으로태어난거부터가,1
똥양인으로태어난거부터가 인생조진거임ㅋㅋ,1
좌측이야,0
아니아니이~~^^ 기호는 전방에 알아볼수잇어야 하는데 누가 다이아몬드표시가 사람이쉽게 행단보도잇다고 해석하냐는 말이야^^ 마름모꼴 하고 행단보도하고 연관성없자나아^^ 그래안그래^^,0
아니아니이~~^^ 기호는 사람이쉽게 알아볼수잇어야 하는데 누가 다이아몬드표시가 전방에 말이야^^ 해석하냐는 행단보도잇다고 마름모꼴 하고 행단보도하고 연관성없자나아^^ 그래안그래^^,0
아니아니이~~^^ 하고 사람이쉽게 알아볼수잇어야 하는데 누가 다이아몬드표시가 전방에 행단보도잇다고 해석하냐는 말이야^^ 마름모꼴 기호는 행단보도하고 연관성없자나아^^ 그래안그래^^,0
아니아니이~~^^ 기호는 사람이쉽게 알아볼수잇어야 하는데 누가 다이아몬드표시가 전방에 행단보도잇다고 해석하냐는 말이야^^ 마름모꼴 하고 행단보도하고 연관성없자나아^^ 그래안그래^^,0
이새끼들 올림픽 드라마도 찍었던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좆되버리겠네,1
이새끼들 올림픽 드라마도 찍었던데 좆되버리겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
배달비 보다는 사실 음식 쳐 빼먹는 못 땜에 배워먹은 씹새끼들 쳐 욕함,1
배달비 음식 사실 보다는 쳐 빼먹는 못 쳐 배워먹은 씹새끼들 땜에 욕함,1
쳐 보다는 사실 음식 배달비 빼먹는 못 쳐 배워먹은 씹새끼들 땜에 욕함,1
배달비 보다는 사실 음식 쳐 빼먹는 못 쳐 배워먹은 씹새끼들 땜에 욕함,1
ㅋ 시골사는데 시골이 공기더좋은거 맞는데 나,0
맞는데 시골사는데 시골이 공기더좋은거 나 ㅋ,0
나 시골사는데 시골이 공기더좋은거 맞는데 ㅋ,0
공부에서 아닌가?ㅋㅋ 사실 낙오된게,0
공부에서 낙오된게 아닌가?ㅋㅋ 사실,0
공부에서 낙오된게 사실 아닌가?ㅋㅋ,0
보......보....가..,0
강의력도 없고 깝치는 믿고 얼굴만 거라 더 좆같음,1
믿고 없고 얼굴만 강의력도 깝치는 거라 더 좆같음,1
거라 없고 얼굴만 믿고 깝치는 강의력도 더 좆같음,1
강의력도 없고 얼굴만 믿고 깝치는 거라 더 좆같음,1
위추드립니다 고소당하신......,0
고소당하신...... 위추드립니다,0
어제꺼를 ㅈㅈㅂㅁㅈㅎ 쳐올리네,1
ㅈㅈㅂㅁㅈㅎ 어제꺼를 쳐올리네,1
통계학과,0
저런년들 빠구리 일단 팅기다가 시작하면 신들린듯이한다,1
저런년들 팅기다가 시작하면 빠구리 일단 신들린듯이한다,1
저런년들 팅기다가 일단 빠구리 시작하면 신들린듯이한다,1
비슷한 지금 노트북 켜서 어코드랑 가격 내가 노블레스 봤는데 K5는 어라운드 있는데 어코드는 없다,0
내가 지금 노트북 켜서 어코드랑 있는데 비슷한 노블레스 봤는데 K5는 어라운드 가격 어코드는 없다,0
내가 지금 노트북 켜서 어코드랑 가격 비슷한 노블레스 봤는데 K5는 어라운드 있는데 어코드는 없다,0
제품을 구매하는데 캬 정보를 수집해야 한다. 사전에,0
제품을 구매하는데 사전에 정보를 수집해야 한다. 캬,0
집세 떼면 생활비로 나가는돈 및 남는게 없음,0
집세 및 생활비로 나가는돈 떼면 남는게 없음,0
맞는 5등급 한데ㅋㅋ 그 7등급을 말이긴 또는 1등급 까지 올리는게 지 역할 아닌가?,0
7등급을 말이긴 한데ㅋㅋ 그 맞는 5등급 또는 1등급 까지 올리는게 지 역할 아닌가?,0
맞는 말이긴 한데ㅋㅋ 그 7등급을 5등급 또는 1등급 까지 올리는게 지 역할 아닌가?,0
니뽕 1등해!!!,0
"바가지 쓸일이 없는게 숙소는 그랩, 택시는 숙소앱, 기타 다 정찰제로 되어있어서 흥정할 일이 없음.",0
"바가지 쓸일이 없는게 택시는 그랩, 숙소는 숙소앱, 일이 다 정찰제로 되어있어서 흥정할 기타 없음.",0
"바가지 쓸일이 숙소앱, 택시는 그랩, 숙소는 없는게 기타 다 정찰제로 되어있어서 흥정할 일이 없음.",0
"바가지 쓸일이 없는게 택시는 그랩, 숙소는 숙소앱, 기타 다 정찰제로 되어있어서 흥정할 일이 없음.",0
냄새가...,0
애비로드 세번갔는데 사진찍으러가면 차들 다 기다려주는데 딱한번 빨간색 할머니봤음. 성질내는 4컨버탄할매,0
애비로드 세번갔는데 사진찍으러가면 차들 딱한번 기다려주는데 다 성질내는 할머니봤음. 빨간색 4컨버탄할매,0
애비로드 세번갔는데 사진찍으러가면 차들 다 기다려주는데 딱한번 성질내는 할머니봤음. 빨간색 4컨버탄할매,0
저정도 일할 받으며 급여를 새끼들은,1
저정도 급여를 받으며 일할 새끼들은,1
좆같은 김치년들한테 선택받는게 메리트 있냐. 거부다 선택해도,1
좆같은 메리트 선택받는게 김치년들한테 있냐. 선택해도 거부다,1
있냐. 김치년들한테 선택받는게 메리트 좆같은 선택해도 거부다,1
좆같은 김치년들한테 선택받는게 메리트 있냐. 선택해도 거부다,1
응 망하긴커녕 환율조작국지정 해제되서미국이랑 올스탑이다이제ㅋㅋㅋ중국경제성장 화해분위기~~~무역전쟁도 중국 오지게될듯,0
응 망하긴커녕 환율조작국지정 해제되서미국이랑 중국 화해분위기~~~무역전쟁도 올스탑이다이제ㅋㅋㅋ중국경제성장 오지게될듯,0
점입가경,0
대한민국을 다민족 혼혈화시키는것이 현실적이노?대한민국이 다민족 좋아할까? 누가 가장 혼혈화되면,0
대한민국을 다민족 혼혈화시키는것이 다민족 현실적이노?대한민국이 혼혈화되면 누가 가장 좋아할까?,0
가장 다민족 혼혈화시키는것이 현실적이노?대한민국이 다민족 혼혈화되면 누가 대한민국을 좋아할까?,0
대한민국을 다민족 혼혈화시키는것이 현실적이노?대한민국이 다민족 혼혈화되면 누가 가장 좋아할까?,0
짤은 꼴리노,1
황교활 ㅋㅋㅋㅋㅋㅋ,0
식히 또라이,1
또라이 식히,1
남한테 집안 사정이야기 하고 않냐? 것은 일베충들도 똑같지 가족까는,1
집안 남한테 사정이야기 하고 가족까는 것은 일베충들도 똑같지 않냐?,1
남한테 집안 않냐? 하고 가족까는 것은 일베충들도 똑같지 사정이야기,1
남한테 집안 사정이야기 하고 가족까는 것은 일베충들도 똑같지 않냐?,1
맞는말인데 왜,0
왜 맞는말인데,0
확실히 눈떨려서 했더니 사 먹는데 안낫는거야그래서 그냥 바나나사머고 미그네슘 사라지,0
확실히 눈떨려서 미그네슘 사 먹는데 안낫는거야그래서 했더니 바나나사머고 그냥 사라지,0
확실히 사 미그네슘 눈떨려서 먹는데 안낫는거야그래서 그냥 바나나사머고 했더니 사라지,0
확실히 눈떨려서 미그네슘 사 먹는데 안낫는거야그래서 그냥 바나나사머고 했더니 사라지,0
중견기업의 경우도 사장이 야심이 있는 곳이면 대기업 못지않게 바쁜데 걍 대기업 업무강도가 벤더로 안주하는 곳은 1차 대기업보다 낮고.,0
중견기업의 경우도 사장이 야심이 있는 곳이면 대기업 못지않게 바쁜데 걍 대기업 1차 벤더로 안주하는 곳은 업무강도가 대기업보다 낮고.,0
재밋겟는데 ㅋㅋㅋ,0
그래서 나 정신이 로그인할때아이디가 쉬프트 nomuhyun 이면아이디의 i치고 하면서 no치고 다시 아이디의 lb 해커들도 비번의 hyu 치고 아이디의 e치고 비번의 n치고 이런식으로 왔다갔다해서 들어감물론 클릭 뿐만 아니라 탭키와 ilbe비번이 백키도 활용해서 페이크 몇번주고그럼 치고 피씨방에서 오락가락 비번의 나한테 쌍욕박음,1
그래서 나 피씨방에서 로그인할때아이디가 ilbe비번이 nomuhyun 이면아이디의 i치고 비번의 no치고 다시 아이디의 lb 치고 비번의 hyu 치고 아이디의 e치고 비번의 n치고 이런식으로 왔다갔다해서 들어감물론 클릭 뿐만 아니라 탭키와 쉬프트 백키도 활용해서 페이크 몇번주고그럼 해커들도 정신이 오락가락 하면서 나한테 쌍욕박음,1
본격 방해 연애 프로그램..,0
연애 본격 방해 프로그램..,0
본격 연애 방해 프로그램..,0
당할수가 홍위병들 없어,0
홍위병들 당할수가 없어,0
첫짤 생긴 저렇게 일게이들이랑 여태 히히덕 거리고 있었다니ㅜ자괴감 드노...,1
첫짤 저렇게 생긴 일게이들이랑 여태 거리고 히히덕 있었다니ㅜ자괴감 드노...,1
첫짤 저렇게 생긴 일게이들이랑 여태 히히덕 드노... 있었다니ㅜ자괴감 거리고,1
첫짤 저렇게 생긴 일게이들이랑 여태 히히덕 거리고 있었다니ㅜ자괴감 드노...,1
이명박 잘했다 부분은 박근혜보다 더 외교,0
이명박 외교 박근혜보다 부분은 더 잘했다,0
이명박 외교 부분은 박근혜보다 더 잘했다,0
새끼들아 민노총공돌이 안사새끼야,1
민노총공돌이 새끼들아 안사새끼야,1
진성이더만 쟤도 변절탈북자드립보니,1
변절탈북자드립보니 쟤도 진성이더만,1
배양국 코로나,0
코로나 배양국,0
나는 장모년이 지랄하길래 장모님은 예민하신데요? 그거에 왜 이러니 아무말 못하더라,1
아무말 장모년이 지랄하길래 장모님은 왜 그거에 예민하신데요? 이러니 나는 못하더라,1
나는 장모년이 지랄하길래 장모님은 왜 그거에 예민하신데요? 이러니 아무말 못하더라,1
함의,0
지지하는 참! 인간들 수준도 대구,1
지지하는 대구 인간들 참! 수준도,1
지지하는 대구 인간들 수준도 참!,1
아니었냐?? 댄스그룹,0
댄스그룹 아니었냐??,0
ㅁㅈㅎ ㅈㄱㅈㅈㅈㅂ,0
ㅈㄱㅈㅈㅈㅂ ㅁㅈㅎ,0
그렇게 따지면 사범대도 3~4등급이면 가는데? 선생되면 걔네가 가르칠텐데 1~2등급까지 그것도 니 논리면 모순아니냐?,0
3~4등급이면 따지면 사범대도 그렇게 가는데? 선생되면 걔네가 1~2등급까지 가르칠텐데 그것도 니 논리면 모순아니냐?,0
따지면 그렇게 사범대도 3~4등급이면 가는데? 선생되면 걔네가 1~2등급까지 가르칠텐데 그것도 니 논리면 모순아니냐?,0
그렇게 따지면 사범대도 3~4등급이면 가는데? 선생되면 걔네가 1~2등급까지 가르칠텐데 그것도 니 논리면 모순아니냐?,0
그거 6000원으로 가족전체 관리비포함 운영되는거다 게이야ㅋㅋ,1
그거 가족전체 게이야ㅋㅋ 관리비포함 운영되는거다 6000원으로,1
그거 가족전체 6000원으로 관리비포함 운영되는거다 게이야ㅋㅋ,1
마치 윾투브를 보는거같네 ㅋㅋ 짤림 다 결국 ㅋㅋ,0
마치 ㅋㅋ 보는거같네 윾투브를 결국 다 짤림 ㅋㅋ,0
윾투브를 마치 보는거같네 ㅋㅋ 결국 다 짤림 ㅋㅋ,0
마치 윾투브를 보는거같네 ㅋㅋ 결국 다 짤림 ㅋㅋ,0
애플이 증거 후원햇다는 있어?,0
애플이 후원햇다는 증거 있어?,0
음주단속 순찰시 시골경찰 잠깐씩,0
잠깐씩 순찰시 음주단속 시골경찰,0
시골경찰 순찰시 음주단속 잠깐씩,0
병신새끼 머래,1
머래 병신새끼,1
오겠죠~ 개소리하러 이런,1
이런 개소리하러 오겠죠~,1
난 가끔 고백 받는데. 뇬1: 몇가지 유형으로 나뉨.멍청한뇬 1 : 여러명이 손잡고 와서 오빠 누구랑 사귈래요?레알 미친뇬1 : 네가 뭐뭐 만지거나 난 너랑 내 줄 수 있어.(지가 손해지만 사귀어 줄 수 있다 이게 헤헤개인적으로 미친뇬임)못노는 뇬1 : 어렷이 샘. 때 내 엉덩이 어쩌지만 나 핸폰 볼 떄 사귀어 손등에 가슴 갖다댐. 불쾌함잘노는 크게 술자리에서 있을 능숙하게 일인지 주변인 전혀 눈차못챔. 화장실 가서 확인해 보면 쿠퍼 스킨쉽 술자리 끝나면 어찌된 들어옴. 단 둘이 걷고 있음. 와 지룰 리드 당하는거구나 레알 잘노는뇬이 최고임,1
난 가끔 줄 어쩌지만 크게 화장실 유형으로 나뉨.멍청한뇬 있어.(지가 : 여러명이 손잡고 와서 오빠 누구랑 사귈래요?레알 미친뇬1 : 네가 뭐뭐 불쾌함잘노는 난 너랑 사귀어 고백 확인해 1 손해지만 사귀어 줄 수 있다 지룰 레알 미친뇬임)못노는 뇬1 : 어렷이 있을 때 내 엉덩이 만지거나 나 핸폰 볼 일인지 내 손등에 가슴 갖다댐. 받는데. 뇬1: 술자리에서 스킨쉽 능숙하게 들어옴. 주변인 쿠퍼 눈차못챔. 몇가지 가서 수 보면 전혀 샘. 술자리 끝나면 어찌된 떄 단 둘이 걷고 있음. 와 이게 리드 당하는거구나 헤헤개인적으로 잘노는뇬이 최고임,1
난 나 고백 받는데. 크게 몇가지 유형으로 나뉨.멍청한뇬 1 : 여러명이 손잡고 리드 오빠 누구랑 사귈래요?레알 미친뇬1 : 네가 뭐뭐 어쩌지만 난 너랑 사귀어 줄 뇬1 있어.(지가 손해지만 사귀어 줄 단 있다 지룰 레알 미친뇬임)못노는 수 뇬1: 어렷이 있을 때 내 엉덩이 만지거나 가끔 핸폰 볼 떄 내 손등에 가슴 갖다댐. 불쾌함잘노는 : 술자리에서 스킨쉽 가서 들어옴. 주변인 전혀 눈차못챔. 술자리 능숙하게 확인해 보면 헤헤개인적으로 샘. 화장실 끝나면 어찌된 일인지 수 둘이 걷고 있음. 와 이게 와서 당하는거구나 쿠퍼 잘노는뇬이 최고임,1
난 가끔 고백 받는데. 크게 몇가지 유형으로 나뉨.멍청한뇬 1 : 여러명이 손잡고 와서 오빠 누구랑 사귈래요?레알 미친뇬1 : 네가 뭐뭐 어쩌지만 난 너랑 사귀어 줄 수 있어.(지가 손해지만 사귀어 줄 수 있다 지룰 레알 미친뇬임)못노는 뇬1 : 어렷이 있을 때 내 엉덩이 만지거나 나 핸폰 볼 떄 내 손등에 가슴 갖다댐. 불쾌함잘노는 뇬1: 술자리에서 스킨쉽 능숙하게 들어옴. 주변인 전혀 눈차못챔. 화장실 가서 확인해 보면 쿠퍼 샘. 술자리 끝나면 어찌된 일인지 단 둘이 걷고 있음. 와 이게 리드 당하는거구나 헤헤개인적으로 잘노는뇬이 최고임,1
시진핑 놈도 같은데?살아있는 심령으로 등장하노...,0
등장하노... 같은데?살아있는 놈도 심령으로 시진핑,0
시진핑 같은데?살아있는 놈도 심령으로 등장하노...,0
베트콩만 참가하길 빈다!,0
참조 댓글 아래,0
아래 참조 댓글,0
아래 댓글 참조,0
그럼 키워야지 니가,0
키워야지 니가 그럼,0
그럼 니가 키워야지,0
저놈없으면 한놈밖에 자원이 마샬 최전방 안남는데 일단 붙잡아 보려고 하긴 했겠지,0
저놈없으면 최전방 자원이 하긴 한놈밖에 안남는데 일단 붙잡아 보려고 마샬 했겠지,0
저놈없으면 최전방 하긴 마샬 한놈밖에 안남는데 일단 붙잡아 보려고 자원이 했겠지,0
저놈없으면 최전방 자원이 마샬 한놈밖에 안남는데 일단 붙잡아 보려고 하긴 했겠지,0
미개한 유럽짱개들...,1
개새기야 앗!아까그새기잔어,1
앗!아까그새기잔어 개새기야,1
무지맘에들었나보다 저 상표가 글쓴게이는 근데 비싼걸 어쩌냐 ㅠ,0
글쓴게이는 ㅠ 상표가 무지맘에들었나보다 근데 비싼걸 어쩌냐 저,0
글쓴게이는 저 상표가 무지맘에들었나보다 근데 비싼걸 어쩌냐 ㅠ,0
바보같아서 모르는경우도 있음,0
오지게 성괴티 나네 씨발ㅋㅋ,1
성괴티 씨발ㅋㅋ 나네 오지게,1
성괴티 오지게 나네 씨발ㅋㅋ,1
ㄴㄷㅎ,0
추격자 도망자,0
새끼들 부들대는 518.6974%지잡대미만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새끼들 518.6974%지잡대미만 부들대는,1
부들대는 새끼들 518.6974%지잡대미만 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
신라젠 압수한게 작년 여름임 작년 가을도 아니고 여름 그동안도 수사안했음 드디어 해체해서 마음편해졌을듯 윤이 ㅋ,0
신라젠 압수한게 작년 여름임 작년 가을도 아니고 여름 그동안도 해체해서 드디어 수사안했음 마음편해졌을듯 윤이 ㅋ,0
레깅스년들은 맨날 허리꺾고 엉덩이 빼고 지랄임헬스장에서 스쿼트할때도 허리꺾고 지랄들하대요즘 허리 누가 꺾으라고 가르치냐물론 이쁜애들은 뭘하든 상관없슴,1
지랄들하대요즘 맨날 허리꺾고 엉덩이 빼고 지랄임헬스장에서 스쿼트할때도 허리꺾고 레깅스년들은 누가 허리 꺾으라고 가르치냐물론 이쁜애들은 뭘하든 상관없슴,1
레깅스년들은 맨날 허리꺾고 엉덩이 빼고 지랄임헬스장에서 스쿼트할때도 허리꺾고 지랄들하대요즘 누가 허리 꺾으라고 가르치냐물론 이쁜애들은 뭘하든 상관없슴,1
황교안이모지리라도재앙이같이 사악한 문재앙 끔찍한 인간 인간은아니다아주,1
인간은아니다아주 사악한 황교안이모지리라도재앙이같이 끔찍한 인간 문재앙,1
황교안이모지리라도재앙이같이 사악한 인간은아니다아주 끔찍한 인간 문재앙,1
아니고 가져온 베드로 후서 3장 16절은 마지막 때를 알지말라고 하시는 말씀이 니가,0
니가 가져온 베드로 후서 3장 알지말라고 마지막 때를 16절은 하시는 말씀이 아니고,0
니가 가져온 마지막 후서 3장 16절은 베드로 때를 알지말라고 하시는 말씀이 아니고,0
니가 가져온 베드로 후서 3장 16절은  마지막 때를 알지말라고 하시는 말씀이 아니고,0
"어린 나무 경험까지도 좆마니 나무 이식 작업은 전세계 어디서나 똑같이 ㅋㅋ무식한 무식한 새끼야 한단다 새끼가 , 없어서 과수농원 구경이라도 한번 해봤어야 알지 ㅋ",1
"어린 나무 , 좆마니 나무 없어서 작업은 전세계 어디서나 한번 한단다 무식한 새끼야 ㅋㅋ무식한 새끼가 경험까지도 이식 과수농원 구경이라도 똑같이 해봤어야 알지 ㅋ",1
"어린 나무 , 좆마니 나무 이식 작업은 전세계 어디서나 똑같이 한단다 무식한 새끼야 ㅋㅋ무식한 새끼가 경험까지도 없어서 과수농원 구경이라도 한번 해봤어야 알지 ㅋ",1
상식이 통하는 사회에 희망을 나라를 만들고 있어서 슬픔 속에서 나라다운 봅니다.,0
상식이 통하는 사회에 나라다운 희망을 만들고 있어서 슬픔 속에서 나라를 봅니다.,0
상식이 통하는 사회에 나라다운 나라를 만들고 있어서 슬픔 속에서 희망을 봅니다.,0
가네ㅋㅋㅋㅋ 거리고 ㅂㄷㅂㄷ,1
ㅂㄷㅂㄷ 가네ㅋㅋㅋㅋ 거리고,1
ㅂㄷㅂㄷ 거리고 가네ㅋㅋㅋㅋ,1
난 직장인 500까진벌어봤다 잔업꽉꽉채워서 인대,0
난 직장인 인대 잔업꽉꽉채워서 500까진벌어봤다,0
완전 4년까지 가능!!! 가능!!,0
완전 가능!!! 4년까지 가능!!,0
그게 지랄할 김도읍한테 왜 일이지?,1
그게 김도읍한테 왜 지랄할 일이지?,1
그게 왜 김도읍한테 지랄할 일이지?,1
과학,0
불가,0
약해~~~~~ 떡밥이 이걸로는,0
이걸로는 떡밥이 약해~~~~~,0
좆치도 그런데 적자노ㅋㅋㅋ 양이 좆치는,1
좆치는 그런데 좆치도 양이 적자노ㅋㅋㅋ,1
좆치도 그런데 좆치는 양이 적자노ㅋㅋㅋ,1
그쯤 되면 중이 절을 되는데 떠나면,0
그쯤 되는데 중이 절을 떠나면 되면,0
중이 되면 그쯤 절을 떠나면 되는데,0
그쯤 되면 중이 절을 떠나면 되는데,0
오케이~~ 거기까지,0
고마운일 행복하고 그럴때마다 생각하며 버텨야지ㅋㅋ,0
그럴때마다 행복하고 고마운일 생각하며 버텨야지ㅋㅋ,0
: 청소부 (에휴 쓰레기가 늘었군),0
청소부 : (에휴 쓰레기가 늘었군),0
이논리 홍씨 봐도 저논리로 말이 다 맞았네 ㅅㅂ,1
이논리 저논리로 봐도 홍씨 말이 다 맞았네 ㅅㅂ,1
ㅠㅠ 힘내보아요....,0
힘내보아요.... ㅠㅠ,0
무식하고 존나 인간 말종들,1
존나 무식하고 인간 말종들,1
조작,0
쳐올리노 g70이랑 비교해야지 어디서 아반때를 3시리즈는,1
3시리즈는 g70이랑 비교해야지 쳐올리노 아반때를 어디서,1
3시리즈는 g70이랑 비교해야지 아반때를 어디서 쳐올리노,1
3시리즈는 g70이랑 비교해야지 어디서 아반때를 쳐올리노,1
"미안,,그냥 죽어",0
ㅇㅇ 맞음 이거임 시발 나도 중고나라 사기당했는데 이지랄로 조선족 씨발년들이 역으로 내번호 곱창내더라 ㅋㅋㅋ,1
ㅇㅇ 맞음 이거임 시발 나도 중고나라 내번호 역으로 조선족 씨발년들이 이지랄로 사기당했는데 곱창내더라 ㅋㅋㅋ,1
ㅇㅇ ㅋㅋㅋ 이거임 시발 나도 중고나라 사기당했는데 역으로 조선족 씨발년들이 이지랄로 내번호 곱창내더라 맞음,1
ㅇㅇ 맞음 이거임 시발 나도 중고나라 사기당했는데 역으로 조선족 씨발년들이 이지랄로 내번호 곱창내더라 ㅋㅋㅋ,1
ㄹㅇ?,0
뭘까 이게,0
이게 뭘까,0
미국년인지 일본년인지 알수없다,1
이병신은 그랜저는 풀옵 3.3 비교하고 이씨빨썅년이 2천깡통을들이미네 3시리즈는,1
그랜저는 이병신은 풀옵 3.3 비교하고 3시리즈는 2천깡통을들이미네 이씨빨썅년이,1
이병신은 3.3 풀옵 그랜저는 비교하고 3시리즈는 2천깡통을들이미네 이씨빨썅년이,1
이병신은 그랜저는 풀옵 3.3 비교하고 3시리즈는 2천깡통을들이미네 이씨빨썅년이,1
일본은 남았다 추락만,0
일본은 추락만 남았다,0
쇼타꼬추조아?ㄷ,1
ㅋ 장난이얌 ㅋㅋ ㅇㅂ,0
ㅋㅋ 장난이얌 ㅇㅂ ㅋ,0
ㅋㅋ 장난이얌 ㅋ ㅇㅂ,0
ㅋㅋ 싸이클롭스베,0
싸이클롭스베 ㅋㅋ,0
이미 한건 했잖아 ㅋㅋㅋㅋ 했으니 몫 제 이제 퇴장하면 재이니도 좋아할듯 ㅋㅋㅋ,0
이미 좋아할듯 했잖아 ㅋㅋㅋㅋ 제 몫 했으니 이제 퇴장하면 재이니도 한건 ㅋㅋㅋ,0
이미 한건 했잖아 ㅋㅋㅋㅋ 좋아할듯 몫 했으니 이제 퇴장하면 재이니도 제 ㅋㅋㅋ,0
이미 한건 했잖아 ㅋㅋㅋㅋ 제 몫 했으니 이제 퇴장하면 재이니도 좋아할듯 ㅋㅋㅋ,0
ㅁㅈㅎ 개소리,1
개소리 ㅁㅈㅎ,1
나와있네 병신아 돼있으면 출처알수없는앱 설정이 체크 그러니까 무용지물이라고,1
나와있네 병신아 출처알수없는앱 그러니까 설정이 체크 돼있으면 무용지물이라고,1
체크 병신아 그러니까 출처알수없는앱 설정이 나와있네 돼있으면 무용지물이라고,1
나와있네 병신아 그러니까 출처알수없는앱 설정이 체크 돼있으면 무용지물이라고,1
국민성이죠,0
되노?ㅋㅋㅋ 한 7등급 나,0
나 한 7등급 되노?ㅋㅋㅋ,0
저동네에서는 도지사까지 순탄하겠다. 사퇴촉구난리났겠는데 진작 우리동네였음,0
저동네에서는 도지사까지 순탄하겠다. 우리동네였음 사퇴촉구난리났겠는데 진작,0
저동네에서는 진작 순탄하겠다. 우리동네였음 도지사까지 사퇴촉구난리났겠는데,0
저동네에서는 도지사까지 순탄하겠다. 우리동네였음 진작 사퇴촉구난리났겠는데,0
ㅅ.ㅅ..사...삼성 ㅎㄷㄷㄷ,0
봊물안트짐 현대마크에는,0
현대마크에는 봊물안트짐,0
나쁘지 이거 않은 생각인데?,0
생각인데? 나쁘지 않은 이거,0
이거 나쁘지 않은 생각인데?,0
뒈져!!,1
괜찮겠습니까? 필력,0
필력 괜찮겠습니까?,0
"세계에서 미국의 역할에 않다. 지구촌 사람들의 인식이 기대가 ""미국보다 유럽보다 훨씬 못하다. 이른바 강대국이라는 유엔안전보장이사회 상임이사국 5개국 중에서는 프랑스에 대한 좋지 가장 컸다. 미국은 영국이나 중국보다도 못했다. 러시아는 꼴찌였다.[출처: 중앙일보] 대한 유럽에 호감""https://news.joins.com/article/14343",0
"5개국 미국의 역할에 중앙일보] 지구촌 사람들의 인식이 좋지 않다. 유럽보다 훨씬 못하다. 이른바 강대국이라는 유엔안전보장이사회 상임이사국 세계에서 중에서는 프랑스에 대한 기대가 가장 중국보다도 미국은 영국이나 컸다. 못했다. 러시아는 꼴찌였다.[출처: 대한 ""미국보다 유럽에 호감""https://news.joins.com/article/14343",0
"세계에서 미국의 역할에 대한 지구촌 사람들의 인식이 좋지 않다. 유럽보다 훨씬 못하다. 이른바 강대국이라는 유엔안전보장이사회 상임이사국 5개국 중에서는 프랑스에 대한 기대가 가장 컸다. 미국은 영국이나 중국보다도 못했다. 러시아는 꼴찌였다.[출처: 중앙일보] ""미국보다 유럽에 호감""https://news.joins.com/article/14343",0
기술은 무슨 해라 기능이라고 ㅋㅋ,0
기술은 ㅋㅋ 무슨 기능이라고 해라,0
기술은 무슨 ㅋㅋ 기능이라고 해라,0
아님 처녀도 근데,1
처녀도 근데 아님,1
근데 아님 처녀도,1
근데 처녀도 아님,1
물론 내가 하는 수가 단순 핑계라고 보일 말이 있어.,0
있어. 내가 하는 말이 단순 핑계라고 보일 수가 물론,0
내가 물론 하는 말이 단순 핑계라고 보일 수가 있어.,0
물론 내가 하는 말이 단순 핑계라고 보일 수가 있어.,0
그들만의리그,0
드래곤볼gt랑 슬램덩크때문에 알게된 내가 좋아하는 유일한 일본인.. 안타깝더라,0
그분들은 억울하게 깜빵간거지 ㅋㅋ이재명이 억울하게 범죄자된거니?할튼 방구석황제새끼가 뇌는 왜달고다니냐?이재명이 제출했으니 2심에서 선거무효형벌금받았니?그걸 탄원서 억울하게 욕처먹는거야병신새키야,1
그분들은 억울하게 욕처먹는거야병신새키야 ㅋㅋ이재명이 억울하게 범죄자된거니?할튼 방구석황제새끼가 뇌는 왜달고다니냐?이재명이 억울하게 2심에서 선거무효형벌금받았니?그걸 탄원서 제출했으니 깜빵간거지,1
그분들은 억울하게 깜빵간거지 ㅋㅋ이재명이 억울하게 범죄자된거니?할튼 방구석황제새끼가 뇌는 왜달고다니냐?이재명이 억울하게 2심에서 선거무효형벌금받았니?그걸 탄원서 제출했으니 욕처먹는거야병신새키야,1
3대 500이면 일반인 아니냐 괴력 사이에선 ㅋㅋ,0
아니냐 500이면 일반인 사이에선 괴력 3대 ㅋㅋ,0
3대 500이면 일반인 사이에선 괴력 아니냐 ㅋㅋ,0
사퇴하세요 ㅋㅋㅋ,0
미쳐있는 좀 다들 게 사실.,1
좀 다들 미쳐있는 게 사실.,1
다들 좀 미쳐있는 게 사실.,1
이건 마사지 언니야들이 쓰는거 할때 몸타기,0
이건 마사지 몸타기 언니야들이 할때 쓰는거,0
이건 마사지 언니야들이 몸타기 할때 쓰는거,0
이새끼 마니 존나 나이도 처먹은 들딱이더만,1
이새끼 나이도 존나 들딱이더만 처먹은 마니,1
이새끼 나이도 존나 마니 처먹은 들딱이더만,1
탈탈털자 이참에 제발,0
이참에 탈탈털자 제발,0
저런 영업맨들은 치장하는거지.. 환상으로,0
저런 치장하는거지.. 환상으로 영업맨들은,0
저런 영업맨들은 환상으로 치장하는거지..,0
