text,label
20대 먹고 저럴 수 있는 열정과 동심이 부럽다,0
이때 바빠서 챈 안한게 너무 다행이다,0
댓 쓱 보면 뒷연차 받고 욕하던거 입 닫았다는거네 뇌물은 언제나 옳다,0
이거는 섭종할때까지 조리돌림 + 타겜 불탈때 반면교사로 쓰일듯,0
따흐흑,0
쟤는 시간지나면 원래 자라잖아.. 이거비틱읾..,0
환상의 거울을 보는 주딱?,0
근데 진짜 예술적이노,0
완장의 자질을 가진 나무,0
진짜 사진 관련 상 탔대도 믿겠다,0
커여워,0
ㅇㅈ,0
마이크로 비키니 언제,0
ㅖㅏ 감사합니다 추천먹고 떡상하십쇼,0
호메떼,0
대충 더락이 눈섭 치켜드는 콘,0
뒤에 일본어보다 호머가 무슨 말인지 궁금하다,0
뽀끄륵,0
뽀치 더 락,0
뽀치 더 락,0
뽀꾹뽀꾹,0
아니 뽀꾹아 그게 무슨 소리니,0
두번째 진짜 겁나귀여워,0
뽀꾹 더 락,0
솜털이 최고!,0
솜털이 최고,0
바로 들어서,0
바로 내려주고,0
샌들 ㅈㄴ귀엽다,1
스킨도!,0
커엽추,0
나참 시발 진짜,1
의외로 둘이 상관관계가 있을거같음,0
루이스 캐럴도 성인여자 혐오하고 어린 소녀들 좋아했잖어~,0
진짜 병신이네,1
이왜 베라,0
어우,0
블챈 평균 아니었어 ?,0
페도들이 현실 성인 여성에 두려움 느낀다는 얘기를 어디선가 본거 같긴 한데,0
에라이 썅,1
'블챈의 품격',0
이건 진짜 뭐가 먼저인지 궁금하다...,0
뷰지점 ㄷㄷ,1
부적특)부적,0
저희 카페에선 외부 음료 반입 금지에요~,0
왜 님만 엘븐 쮸쮸 먹음? 나도 먹을거임,1
실례지만 좋아 차분하군도 넣어주시겠읍니까,0
차분하군은 밈이 따로 있음? 찾아봤는데 안보이는 것 같던데,0
아 확인했음,0
목소리가 작잖아! 그러고도 라오할생각을 해?!,0
제발 주문은 DM으로 부탁드릴게요(합장이모티콘),0
저 녀석한테 그 씹덕 하나 내줘!,0
청작게이야...,1
청작 실시간 검거,0
붕챈의 청작이 여기잇엇노,0
청작 발견,0
청작은 받은 일은 다 끝내기라도 하지,0
월급뤼펭이노,0
청작은 마작이라도 잘하지 우리게이는 뭐하노,1
아르센 원붕,0
들키뿟노,0
넌 좀 더 혼나라;;,0
눈치 빠른 녀석은 딱 질색이야,0
으악,0
포인트 다쳐먹는 청작맘등장예정,0
재밌어보이는데?,0
졸잼이겠는데?!,0
백로 자동돌리고 자고오면 되겠다,0
협동나와도 선택이되야지 강제가 되는순간 좆망임,1
청작맘 입갤,0
별레 폼폼남 환장의 조합,0
청작으로 가야지 ㅉㅉ,0
청작으로 스포 다땡겨먹음 ㅅㄱㄱ,0
청작 1승,0
씨발,1
삼칠이<< 어그로 주작기,0
청작 스포먹방 ㄷㄷ,0
명함 3성광추 브로냐로 전포 먹방 달린다,0
???: 아 청작 ㅅㅂ련이 스포 다 쳐먹네,1
저격 사유 브로냐 들었더니 청작 들고와서 포인트 다 처먹음,0
이거보고 청작 키우기로 했다,0
별레와 폼.폼남의 숨막히는 혈투,0
재밌겠다,0
폼폼 경원이 시비 트는 건 좀 없는 행동이긴 해,0
청작 바로 1티어,0
엄마 이름이 응가 vs 엄마 없음,1
또봇 ㄹㅇ 조카 볼 때 같이 보면 개꿀잼임,0
뚜들겨 팰때 롤링~썬더~~외쳐주면 유전자에서부터 좋아뒤지겠노,1
레티투응아,0
이거 자막주작 아니라 진짜임?,0
저거 딴 장면에도 패드립 나오잖아 니들이 엄마가 어딨어! 하면서 쇠구슬 던지는거,0
쟤 얼굴 왜저러냐,0
두창,0
벌쏘이고 된장바름,0
뭐야 진짜 엄마가 없어???,0
와 미안하네...,0
꼴림도 챙기고 교훈도 챙기고 로봇도 나오고 갓애니였노,0
마지막 뭐노.........,0
직원 검거,0
운디네내주세요,0
앞으로 건의사항 여기에 올리면 됨?,0
미카 본사 직원 어서오고,0
클루카이 노라 다음에 누구임 빨리,0
우중이한테 사료 좀 많이 넣어주라고 전해줘,0
우중이랑 유두착정관계ㄷㄷ,1
우중이 후장야스영상갖고 협박 ㄷㄷ,1
스스로 직원인걸 밝히네 ㄷㄷ,0
이새낀 그냥 우중이임,1
그래서 흥국이 다음 누구임 좋게좋게 빨리 말해,0
해묘게이야...,0
줄,0
이사람미카팀커뮤니티담당자래요,0
우중아!!!!!,0
댖지 너무좋아,1
좋은거다...!,0
북방의 암댇지,1
무거운 레 오나홀...,1
임신으로 댇지 만들어주자,1
오오,0
매우 귀여운 우리 레오나,0
퍄퍄퍄퍄,0
넘모이뻐잉...,0
보지가 인상적인 그림이다,1
아 뭐야 이미 팔로우되어있었네,0
끈 눌린거 꼴잘알,1
댇지야 그게 무슨말이니,1
고생 많았다 광고 걸리면 마지막으로 조금만 도와주면 고맙겠음,0
이젠 잡지도 못하겠다..수고했다 브붕,0
뭐라고 말을 해야할지 모르겠네 고생했다,0
계주가ㅏㅏㅏ,0
망했다이기,0
잘가..가지마,0
오늘 많이 죽네...,0
짤녀 누구읾,0
당끼,0
섹스,1
반갑습니다,0
반갑습니다!,0
쓰읍....하...뉴비냄새,0
좀 씻고 와야겠네요,0
뉴비는 언제나 환영이야! 검색 잘 활용하구!,0
니 데굴박에서 new bee 냄새나누,1
제목과 내용이 간단명료하나 온갖 개추거리로만 다들어차있는 이로운 늅의 야한 글이다 고로 개추줌 ㅇㅇ,0
ㅖㅏ 반갑다,0
어디서 공문좀 써봤을법한 짧고 간결함이...?,0
짧고 간결한 의미전달이 핵심이죠,0
이런 신입에게 많은 추천과 관심을 주시다니 여기는 진짜 화목하네요,0
야동,1
와 뿌이구밍! 아시는구나!,0
나도 저기에 반지 끼면 밖에서 할 수 있을까...,0
주변 유부남들 다 뿌이하더라,0
왜 난 유부남이 아니냐,0
그람?-엘시-린네-노비오-불렌 조합이네,0
와! 뿌이꾸밍,0
어 도촬당했네; 30분 전에 시립대 인근에서 내리던거;;,0
헉 본인등판,0
암턴 언제 어디서나 기혼자도 당당하게 할 수 있는 뿌이구핑 흥해라!!!!!!,0
겜 화면은 멀티웨이브 시뮬중인데 저거 결국 못깸...,0
도촬 불편하면 글 내리겠읆,0
걍둬도 괜춘,0
오우........!,0
만남의현장 뿌이챈 ㄷㄷ,0
와 렉서스,0
ㄷㄷ 챈상봉ㄷㄷ,0
그래도 도촬하고 커뮤에 올리는건 위험하다 게이야 상봉해서 유쾌하다뿐이지,1
이격 급하다,0
이즈나는 리코더도 잘불것같다,0
인법 지폐 태우기의 술!,0
이즈나 하체의 삼각지대에 빨려들어간다,0
보!!!!지!!!!,0
도-모 선생=상 이즈나데수,0
윾돌이만 좋아하신다면 상관 없읍니다,0
이번 팩 노래 좋던데 그거면 된거 아닌가요??,0
누구세요 ㅇㄷ?,0
이 메스가키가,0
인간은 이렇게나 나약하구나...,0
에반데,0
세계관 좀만 밝았으면 학생이랑 선생 내구도 갭차이때문에 많이 죽었을듯,0
이건 그냥 쿠소가키잔아...,0
이런 싸가지 없는,0
이건 진짜 살인미수 아니냐......,0
대단하다,0
원래 일 안하잖아 씹년아,1
감사원한테 처맞다가 정신줄을 놨나,1
질문이 뭐였길래,0
"No Reason, No Necessity 영화 한편 제목 뚝딱이노",0
저런게 가능하다고???,0
엄밀히말해서 공무원은아님,0
모를리가없을텐데요,0
그냥 싸우자는 소리를 신박하게 하네,0
띠요ㅗㅗㅗㅗㅗㅗㅗㅗ옹,0
하긴 3등시민 주제에 민원 넣을 권리 없긴 함,0
5등 아니었음? 올라갔네,0
점마들은 아직도 국민 상대로 기싸움처벌리고 있나 진짜 질긴놈들일세,0
감사 아직 안 끝남?,0
일 좆같이 하면서 이젠 말싸가지도 말아쳐먹었네,1
저 지랄하는 놈의 월급이 세금에서 나간다니 시발,1
반대로말하면 이지랄을 해도 아직도 멀쩡히 굴러가는 기관이라는 것,1
와 존나 용감하네 인간으로서 본받아야 할 용맹함의 표본이다,1
와 개족고수,1
개 잘 그리네,0
워메,0
만쥬에서 채용해도 될듯 ㄷㄷ,0
오늘은 이거다,1
찌찌,1
규츄,1
와 실하게 생겼네,0
와미친,0
그렸다고? 본인이? 와...,0
퍄퍄,0
리코더 붙여줘,0
하지케로!,0
비나 총력전했노..,0
게이는 왜 현실에서도 비나 총력전하노?,0
저거 꽃뱀이잖아 유혈목이 독사야 저거 ㄷㄷ,0
독사잖아 심지어,0
유메레즈는 현실에서도 죽네,0
와 글 하나로 념글을 몇개 먹는거냐 개부럽다,0
몸보신 제대로 하겠누,0
비나다,0
현실에서 총력전하노,0
씨1발 유혈목이 존나무섭네 우리나라에 개체 적지 않나? 존나무섭네 심각한 독사야 존나위험해 대처해야됨진짜,1
나같으면 이사간다 존나소름돋네,1
심지어 독사네 ㅅㅂ;;;,1
외 진짜임,0
어떻게 들어온겨 ㄷㄷ,0
저거 사람불러서 집 구멍같은거 필히 막아라.,0
집 보수해라 게이야;,1
119 ㄱㄱ,0
꽃뱀?,0
커엽다,0
비.나.출.현,0
감전 된건아님 걍 지 스스로 신발장 문틈에 끼어서 운지함,1
밤에 자다가 누구한명 쥐도새도 모르게 갈뻔했네,0
비나 올오토클 ㄷㄷ,0
가끔 죽은척하는 뱀도 있던데 괜찮은거지?,0
어 이미치움 걱정해줘서 고마워,0
나쁜새기...,1
리버스학폭가해자 ㄷㄷㄷ,0
피해자가 몇명이야....,0
세상이 나를 왕따하는것이 아니라 내가 세상을 왕따시킨것인ㄷㄷㄷ,0
아,0
나쁜새기네 이거,1
ㅇ하,0
헉 너무 무섭다!,0
햄스터들 같아 존나 귀여워,0
족고수,1
죳고수 까마귀도 그려줘,1
이게 섹스지,0
귀엽다;;; 미턌다,0
햄스터즈,0
찐빵 3형제 귀엽다,0
커엽,0
재능 허네;;,0
정상이 아닌 애들이 톱의 자리에 오르니까,0
나기사님 음해 멈춰!,0
유리조노 세이아(CV: 없음),0
나기사 다음이 누구지,0
미카,0
오,0
다 벗긴담에 일렬로 늘어놓고 업드리라 한담에 뒷치기로 하나하나씩 자궁에 줄빠따 놔주면됨,1
싹다 오나홀로 재취업 시켜야,1
역시 서기장님이 답이다,0
의장님 개추,0
세이아: ■■■■■■■!,0
임신시켜서 출산휴가쓰게하면됨,1
다 잘라버리고 비전 있는 놈들로 채워,0
눈을 뜬 크루스,0
눈뜬 크루스 이거 못막습니다,0
각성 크루스 ㄷㄷ,0
크루스 눈 떴다 이제 다 죽었다,0
이격크루스이격 ㄷㄷㄷ,0
크루스 눈 떴노 ㄷㄷㄷㄷㄷㄷ,0
7성 크루스 ㄷㄷㄷㄷㄷㄷㄷㄷ,0
저거 벤데타 동안 안대가 눈뜨는데 그거 때문인듯,0
코~코~다~요~!,0
족고수,0
오,0
아쎄이 사냥 실시!,0
대 따 거,0
벗은게 더 잘생겼네,1
게이가 맞다,1
이 기차를 보면 희망을 버려라 아쎄이,0
대충 리카르도 영상,0
애반데,0
와 진짜 돌은새끼네,1
애미;;,1
아니 시발 미친놈들아니야 진짜,1
혐짤테러하는 주딱,1
으아아악 주딱이 독을 풀었다,0
로스트해병채널,0
랜선야스의 표본,0
컨셉이고 즐겁고 떠나서 마지막은 진짜 에반데,0
천박해,0
박제된 챈럼 쟤 여캐 올리면 저렇게 성희롱하던데 마지막에서 자폭을 해버리네,0
ㅅㅂ내눈,1
선 넘었네 저건,0
카스보다 더한데?,0
게이냐 진짜,1
글카스 차단좀,0
진짜 별 짓을 다하는구나..,0
하... 이런거 어케 보고 지내냐...,0
???????? 도대체 이게 무슨,0
제발 현실에서나 해주세요,0
아씹 내 커여운 도아가콘이 더러워졋어,0
여기가 해병대채널 맞나요?,0
진자 발정낫나 미쳣네,1
어지럽네,0
토할거같네 진짜 시발,1
개더럽네,1
개추유도 괘씸해서 싱클추,0
확 싱클처럼 박아버릴라,0
이번만입니다.,0
김지훈!! 그는... 신이야!!!,0
아 씨발 눈 안보이잖아,1
새끼? 김지훈님이 니 친구냐?,1
새끼?,1
어허 신께 존칭을 붙이지 못할까!,0
하지만 안심하긴 아직 이르단다,0
조만간 구를 둘입니다,0
로쟈는 신규인격 예고가,0
구인회 이상 붐은 온다...,0
관리자께서 짱박히라 하셨기에.,0
군필과 같은 눈치,0
에고 쓸려고 맨날들고가야겠네 조상니뮤,0
위?조,0
헉!!!,0
전격전,0
위조각이다 위조각,0
어어 안된다,0
어어 위조는 안된다,0
어어 범법은 안된다,0
개추유도 괘씸해서 싱클추,0
싱클추는 뭐야?,0
흑백 반반이라 추천이랑 비추 하나씩 주는듯,0
오 다음부터 나도 써야지,0
설명해줄라 했는데 이미 다 설명해줬네,0
추천 비추 같이 누르는거 싱클 기본 일러 보면 이해될거임,0
이번만 입니다,0
후.. 괘씸하네,0
감히 그분의 얼굴을 함부로 사용하다니 하지만 이번만은 봐주겠소,0
이번만큼은 개추 드립니다,0
ㅇㅂㅁㅇㄴㄷ,0
똥꼬 그려줘,1
어짜피 벗길거라 상관없음,1
코박죽,0
잘익었잔아..,0
완성해줘어어!!!!!!,0
이거 전에 누가 알고보니 검정머리애가 공인부분이 꼴림포인트라고 메모하라해서 메모되어있는데,0
눈물펑퍼유ㅠㅠㅠㅠ존나좋아ㅠㅠㅠㅠㅠㅠㅠ,0
"오, 감사합니다",0
감사합니다 sensei,0
개추 와바박 니가 최고다,0
명작추,0
유라 조리돌림 당할때 피폐로 틀었다면 더 좋았을지도,1
그래서 유라 출시 언제함?,0
띵작,0
작가좀. 급함 ㄹㅇ,0
몰?루 원챈 창작에서 추천순으로 찾아봐,0
후타나리추,1
이건 언제봐도 띵작이네,0
요성 안에 방어불가능 주지밀크싼다,1
솔직히 저런 황제 밑이었으면 존나 일할맛 났을듯.,1
...스웨덴으로 가라굽쇼?,0
네델란드 놈들이 그럴수 있던건 대대로 이어진 왕가 ㅈ까의 혈통때문 아니었을까,0
그리고 이 양반 대자가 흑인이잖아(아브람 뻬뜨로비치 간니발),1
평균 신장 160cm도 안되던 시절에 2m면 거인 수준 아니냐,0
평민이나 노예 기준으론 맞긴 한데 왕족 평균이 180이라 특출나게 큰거지 인외종처럼 보이진 않았을것,0
저때나 지금이나 왕족들이라고 20cm 이상씩 큰 편은 아니었다,0
흠..왜 같은 말을 하시지,0
왕족 평균 신장이 180cm라는 니 뇌피셜이 틀렸다는 소리임,1
아 내가 글을 잘못 읽었네 이건 딱히 뇌피셜이 아니었는데..,0
레닌그라드는 소련 때나 잠깐 쓰던 근본 없는 이름이다 아쎄이!,0
아 위대한 붉은 군단의 심장은 이제 썩은 것 같다,0
요로운석으로 죽은거 아니었슴?,1
그런가 합병증이였을지도 긴가민가하네,0
와 씹고수 현직 원화가임?,1
페이몬이 물감통 쏟았네,0
와 겁내 귀엽다,0
잘못 그린거 페이몬으로 지운듯,0
그림 그리는 라이덴을 그린 그림,0
뒤에 루미네 좀 꼴리네,1
좆고수,1
잘 그렸다 ㄷㄷ,0
진짜 비상식량되겠노,0
허미 젖탱이보소,1
왜이리 고퀄이야??,0
개씹좆고수,1
공식인줄 ㄷㄷ,0
좆고수노,1
코이츠wwww요리못하고 그림도못그린wwwww,0
얘는 프로 원화가읾...? 존나 잘그리네...,1
와 4p,0
둘이 아니었데ww,0
뭐야 언니 빼놓고 동생들이랑 논거야?,0
충신 라이트하트,0
나 이제 세괴문학 없으면 못살겠어 책임져,0
키토칼로스보단 메이루지,0
그렇게 루루칼로스에게 엉망진창 착정당했다,1
둘이 아니었구나,0
그래 레이노하트랑 안한게 어디야,0
뭐야? 리스크가없잖아?,0
나만아니면돼~,0
이미 지나가버리잖아 그럼,0
누르고 탈챈,0
너무 눌러서 과거가 되어버린..,0
저건 게이가 잘 걸렀다 ㅇㅇ,1
아침부터 저 전화때문에 마음이 심란하고 짜증 맥스 찍음..,0
호의가 권리가 되는순간~,0
호의가 계속되면 권리인줄 아는놈들이 있지 잘했다,0
잘 손절했다,0
호의가 계속되면.....,0
미친놈인가??,0
안뒤진게 용한거 같은놈일세,1
아침부터 저 전화 받았는데 짜증 맥스 찍음.,0
"맛있는거 먹고 총 좀 만지면서 화 풀자, 저런 애들에게 스트레스 받아봐야 게이만 손해임",1
ㅇㅇ 고맙다.,0
저런거 빨리 잊고 맛난것도 먹고 재미있는거 보고 잼난 하루 보내라,0
친구랑은 같이 일하는거 아니라고 하긴하더라 특히 친구가 사장일땐 더더욱,0
잘걸렀누,0
조상이 도와주셨네. 저런건 빠른 손절이 답,0
둘리노,0
호의가 계속되면 진짜 권리인줄 아나,0
이래서 일과 친구는 별개로 봐야함,0
ㄹㅇ 일 / 돈 / 친구는 완전 별개의 문제가 맞다... 잘 걸렀어 챈럼,0
선입금은 아니고 할떄마다 돈줬슴. 좆 같아서 걍 다 입금해주고 차단박음.,1
자 그럴땐 이쁜 총짤 보믄서 심신을 안정 시키세요~잘걸럿네 써글....,0
50호기 머시닝에 물려버려도 이건 무죄다 ㄹㅇ,0
베드 더러워진다 아깝다,0
고생했다야,0
에잇 싯팔 ㅈ같노 잘걸렀다 게이야,1
자기 일인데도 책임의식 하나 없는 새끼들 꼭 있음 빠른 손절이 유일한 해답,1
치킨 보내줘도 모자를판에 저지랄을...,1
시발 개추하지마,1
어라? 념글이네요?,0
나 캐나다서 노상배변한적있어 뉴스에 차이니즈 라고 나올때마다 난줄알고 식은땀흘림,0
베라가고싶다 이말인가,0
인증샷 ㅇㄷ,0
와...,0
베라 도착,0
개 추하네요 개추할게요,0
개추,0
식었다니까 볶음밥은 안먹은듯,0
꿀밤(아프다),0
여기 완장한대요,0
주딲!,0
파딱이 여기있네,0
2부도 있는거죠?,0
그치만 노짱이 2부에서보자고!!,0
쥬 딲!,0
멋진 접이식 의자! 일반 가구로 위장되어 있어 우리가 앉을 수도 있고 무기로 사용할 수도 있다!,0
미국 무술 :,0
Gun법,0
중국무술(무기술이 기반),0
사실 우리가 이름 아는 중국 무술들 엥간한 것들은 무기 사용이 전제긴 함,0
무기(매수한 심판),0
근데 실제로 중국무술 기원이 무기술 배우기 전의 기본기 익히는데서 시작된 거라매?,0
중국에 복싱선수가 중국무술 고수라는 놈들하고 싸우고 다니지 않나,0
그건 카메라가 있는데여서 그럼,0
오,0
저새기는 사정관리 존나 빡세게 하노,0
와 시발...,1
보자마자 육성으로 터짐,0
나만 볼순 없다,0
이샛기는 진짜 게이네,1
어떻게 꼬리가 3개임 이 돈통아,0
"날 봐줘 꽤꼬리,,,,",0
그저 JOAT,0
그래서 저기 어케 취업함? 나도 월급 날먹하고 싶다,0
일단 거시기 달리면 안됨,1
저기는 본인나라 국민들이 싫어하는 데 왜 안 없애는거지? 참 이상해,0
ㄹㅇ???,0
대체 뒷배가 누구길래 저렇게 일해도 별 탈없이 넘어감?,0
1등시민 여자들,0
"제발 사라져줘,,,ㅠㅠ",0
대 상 혁,0
진짜 죽이고싶다,0
폐지 하자,0
알빠노? 그 자체네,0
나도 보지 달고 저런 패기 부리며 살고싶다 ㄷㄷ,1
이딴 게 공공기관?,0
덜 처맞았네,0
페미는 저래도 된대,1
알빠노? 누칼협?,0
미친새끼들인가?,1
앞뒤스토리 다 잘라먹고 올리는거 보니 글올린놈이 진상민원인일 가능성 80퍼 이상 본다,0
저거 올린 사람 녹취록 다 올렸을걸,0
게관위 실더임?,0
설령 쌍욕때려박은 진상이어도 공기관이 저딴답변다는게 병신임,1
난리쳐봤자 아직 멀쩡하니 저렇게 나오는거,0
감사는 5월 말에 끝나고 결관 10월 이후에 나올거임 되게 겜관위에 상황 안 좋은거로 알고 있음,0
저런 기관은 폐지가 답이다,0
답변 수준이 이게 공공기관인가 싶네,0
틀딱한테 보지대고 입사한 직원평균,0
내가 누구냐고? 알 필요 없다,0
탈모까지 ㄷ ㄷ ㄷ,0
영선이 윤카에 줄섰냐?,0
이젠 하바드박인가 ..,0
반미외치더니 저 지랄하고 있었네,1
"내 말이, 민주당 새끼들 존나 웃겨",1
???: 내가 외친 반미는 빵 이었습니다!!,0
선풍기 아줌마인줄,0
전공은 경희대 지리학과,0
이제 보스턴 부동산도 파악하려고 출장갔나,0
농구하던 경희대 지리학과 나온 무식한 년이 무슨 선임 연구원?솔직히 박영선 학교 다닐때는 경희대는 학교도 아니였다 경희대는 체육학과 빼고는 전부 대가리 깡통들만 있었다.,1
"거촴....부둉솬 조솨화려 돠늬는게 무""슨 상""관읩늬과......원래 봑돼과리라서 솨리퐌돤이 어려운것 국봡집 뒈지여자와 비슷홥늬다.....나? 츼뫠뫌기 읩늬돠.....쫩쫩......",1
ㅋㅋ 드뎌..영선이가 눈치까고 딸랑딸랑 시작했군..ㅋㅋㅋ,0
운동부 ㅋㅋㅋ 시발,1
반미를 지 밥벌이로 사용하고 있음..,0
예수천국불신지옥,0
연설장에 저 꼬라지로 갔다규?,1
인터뷰 하는거 보니까이번 방미에 대해서 생각보다 긍정적으로 보고 있던데의외였음,0
일본 미국 못 잃어~,0
성신여대 불어교육과 다니다가 경희대 지리학과 편입힌 존무식한 년이 하버드로 학력 세탁하놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
국정원 게이노! 팩트 체크 확실하노,1
반미활동했었나? 이기주의자들이지,0
이년 왜 하버드는 가고 지랄이야,1
병신인가 미국도 중국에투자하고 물믿에서 짬짜미하는데  그렇게 숭미한다고 열려문 안세워줄텐데 병신들,1
여성의힘 ㅇㅂ,0
왜 저럴까요,0
ㅋㅋ 페미당,1
반페미하면 지지율 폭등함?,0
순진하네 이게 남녀문제인줄아나봄 ㅋㅋ그러니까 니가 대구경북에서 국힘에 속는거야여가부 예산을 늘려야 보수우익 기득권들이 판공비로 쓰지 ㅋㅋ,0
윤씨 빨고 우크빠는 저지능 개돼지 병신들 좋겠네,1
"비례대표 늘리는게 답이다지역구 150, 비례대표 150으로 바꿔라국힘 찍기 존나 싫다국힘은 아래 조건으로 정의당 등이랑 협상해라",1
문재앙 : 기존 사법부 검찰을 견제하기 위해 또 다른 검찰 공수처를 설치함.대깨문 페미 공화국 여성부 견제를 위해 여성국 설치함.잘못됬노? 전 정권이 했던 짓 그대로 돌려주는 건데. 홍어새끼들 유난 + 오바떠는 거 개역겹노,1
그 넘의 여성여성여성. 좌우 남녀 할것 없이 586 세대새끼들은 다 쳐내야 함.  시대가 변해서 여성이 사회적 약자도 아닌데  옛 사고 방식에 갇혀서 저따위 짖거리나 하고 있고..  국힘은 다시 쳐망해서 다시 세우는게 답임.,1
국짐은 국짐이 망하게 만든다,0
시발럼들 ㅋㅋ 여가부폐지로 표 엄청 받았을텐데 씨발련들... 카악~ 퉤~,1
여자를 존중하는 게 선진국이다 빙신아,1
"국민의힘, 윤석열 지지 철회다. 다음 국회의원, 대통령 선거 땐 민생당 등 제3당 찍을거다.",0
여자들에게 투표권을 절대 주지 말았어야 했다,1
스파이를 죽여야한다. 암살해야함,1
씨발 이런다고 페미좌좀들이 찍어줄것 같냐,1
그러니까 김기현 뽑은 틀니새끼들 투표못하게 손목을 잘라버랴된다틀니픽은 노망나서 필연적으로 망하게 되있음 ㅋㅋ,1
망할려고 작정을 했군,0
한국은 국민의힘당을 밀어서 일본의 자민당처럼 30년 이상 가는 수 밖에 없다전라도 카르텔인 더민주로 넘어갈 때마다 친중질을 넘어서 명나라에 사대하던 조선 스탠스 타면 미국도 일본도 등돌림국민세금도 줄줄 샌다,1
억까지 뭐~,0
어제자 갤럽의 문주당 5퍼 오르고 국힘 -2퍼 떨어졌더라이게 보니깐 국힘 김재원 망언 지지율 -10퍼 하락문주당 돈봉투 20명 +5퍼 상승(지지자 결집)망언이랑 돈봉투랑은 넘사벽 차인데 좀 이해가 안되네,0
정부 문서. 결과도 죄다 조작하는게 민주당인데 그까짓 사기업 여론조사 조작하는건 아무것도 아니지 ㅋㅋㅋㅋㅋ  한도를 정해놓고 지들 맘대로  원하는 결과치가 나오도록 조절함,1
쟤네들은 진자 황당 그잡채임 ㅋ,0
뭐라도 트집을 잡고 까야되는데 깔 게 없으니 저러는 거야 쥐어짜서 나온 게 저거임,0
그래서 문제인처럼 옆에서 욕을 하는데도 못알아 먹음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
명나라 사대주의  느낌이군,0
억까도 이 정도면 약빨 다 떨어졌노 ㅋㅋ,0
윤카 지지율 떨어지니 윤크나이트들이 나서주네,1
민족을 미제에 팔어버렸노누가 우파이고 보수인지 햇갈리노,0
"사대주의라고 해도 일단 ㅇㅈ.근데 미국에 사대하는게 났지,. 느그 빨갱이들 마냥 중국에 사대하는것보다야",1
병신같은새끼,1
영어는 공용어인데 병신들이만약 문재앙이 중국 가서 원래 모르던 중국어로 했다면 그건 사대주의겟지,1
"문재앙, 킁킁개자지 등등은 중국어로 중국인들에게 새해인사방송 한 적도 있었지.",1
씹자슥들  똥빗자루마냥  멀대처럼 혼자 서 있다오면 그게잘하는거냐,1
하다하다 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
가장 무딘 칼을 써야하나,0
굳이 영어 연설을 국가 지도자가 할 이유는 없다고 본다참고로 영어 연설 최초로 한 사람이 개대중임,1
공용어 언어 쓰는데 무슨 사대주의 병신새끼들 문재앙이 북한 중국에 하는게 사대주의지 ..,1
말은 문재인보다 잘하는데석열이 이세키는 말하면서 대가리 존나 흔들어 재낌정신 사납고 죽빵 존나 마렵더라살면서 그렇게 대가리 흔드는세키는 처음봤다국민 대표들이 상태가 씨발좌빨은 인간말종 찢재명이고 우파는 전직 우파대통령 쳐넣었던 대가리 돌려대는 병신이고한국 보면 그냥 좆망국가같음,1
김대중도 되도 않는 영어로 연설한건 까묵읏나?,0
포인트 잘못 잡았네 ㅋㅋㅋ 사대주의가 뭔지 모르노,0
"생긴꼬라지나 말하는 워딩이 쌔하길래문진석 검색하니떡하니 고향 ""전남 장흥""ㅋㅋㅋㅋㅋ",1
빨리 개대중 영어영상 가져와라 ㅋㅋㅋ,1
민주당 지지하는 새끼들 수준하고 딱맞다,1
와 쟤네들은 진짜 답이 없노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
중국이 큰 나라라고 떠들고 굽신거리던 존나게 쩝쩝거리던 그 새끼 생각나네,1
도요다다이쥬 슨상님의 영어 연설은 어쩔라고 그러냐 ㅋㅋㅋ 고다운파이팅투디엔드라는 희대의 명연설을 했는디,0
문씨는 다 잡아서 가스실에 쳐넣어야 한다. 문씨치고 제대로된 새끼가 하나도 없음.,1
재는 운석렬이 뭔말했는지도 모름.,0
영어로 안했으면 영어도 못한다고 깟을듯.,0
김대중 슨상은 대체 뭐가 되는거냐 그럼 ㅋㅋㅋㅋ,0
예수천국불신지옥,0
애새기들 미국유학 보내놓고 사대주의 ㅋㅋㅋ,1
암 그라제잉 영어로 말하는걸 거부해야 진정한 애국이지 ㅋㅋㅋㅋㅋ,0
병신 개소리 씨부리네사대주의는 문재인이가 좆진핑이 만나라가서 안마나주는데도 혼자 밥처먹고 말한마디 못하고 오고지 백성이 같이 따라가서 뒈지게 쳐맞아도 한마디 말못하는 게 사대주의임시발 반도체 기밀 좆진핑이 한테 다 씨부리고 온 문재인.  usb에 정보담아 북에 건낸 문재인의 모습이 사대주의다 이거야.,1
무식하면 용감하다고 문재인 스럽다.,1
"제한된 힘 이라도 최대한 이용해서 여성가족부 기능, 권한 등을 축소시킬려는 모습 보이기는 커녕, 당 내에 여성국이나 만드는 통수의힘, 페미의힘, 두창의힘 이나 더불어적폐당, 더불어페미당, 더불어봉투당 이나",1
역시 끼리끼리,0
